Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco11, 0, 49380, 0, 3231.2, 10172.7, 0, 0, 0, 0, 3.5, 252.9, 0, 0, 0, 4781.2, 509.2, 1, 1, 0.1, 0, 0, 0, 32.3, 64.6, 1906.4, 1227.9, 0, 0, 22, 5.7, 0, 0, 0, 0, 0, 0, 0.3, 0.3, 76.3, 144.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225.3, 0, 0, 
0, eco10, 1, 55755, 0, 1771, 9495, 0, 0, 0, 0, 3.5, 153.6, 0, 0, 0, 4462.6, 531.6, 0.9, 0.9, 0.1, 0, 0, 0, 17.7, 35.4, 1044.9, 673, 0, 0, 22.5, 5.9, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 41.8, 79.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125.2, 0, 0, 
0, eco9, 2, 27291, 0, 4306.1, 13806.2, 0, 0, 0, 0, 3.5, 335.2, 0, 0, 0, 6488.9, 675.1, 1, 1, 0.1, 0, 0, 0, 43.1, 86.1, 2540.6, 1636.3, 0, 0, 28, 8.1, 0, 0, 0, 0, 0, 0, 0.4, 0.4, 101.6, 193.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299.1, 0, 0, 
0, eco8, 3, 56610, 0, 3582.8, 11617.4, 0, 0, 0, 0, 3.5, 280, 0, 0, 0, 5460.2, 574.2, 1, 1, 0.1, 0, 0, 0, 35.8, 71.7, 2113.9, 1361.5, 0, 0, 24.1, 6.5, 0, 0, 0, 0, 0, 0, 0.4, 0.4, 84.6, 160.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249.4, 0, 0, 
0, eco7, 4, 28699, 0, 2618.2, 6697.5, 0, 0, 0, 0, 3.5, 202.9, 0, 0, 0, 3147.8, 355.5, 0.9, 0.9, 0.1, 0, 0, 0, 26.2, 52.4, 1544.7, 994.9, 0, 0, 15.6, 4, 0, 0, 0, 0, 0, 0, 0.3, 0.3, 61.8, 117.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183.2, 0, 0, 
0, eco6, 5, 67717, 0, 1674.2, 8439.6, 0, 0, 0, 0, 3.5, 145.1, 0, 0, 0, 3966.6, 472.3, 0.8, 0.8, 0.1, 0, 0, 0, 16.7, 33.5, 987.8, 636.2, 0, 0, 21.3, 5.2, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 39.5, 75.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118.5, 0, 0, 
0, eco5, 6, 48279, 0, 2640.7, 10947.3, 0, 0, 0, 0, 3.5, 215, 0, 0, 0, 5145.3, 577.5, 1, 1, 0.1, 0, 0, 0, 26.4, 52.8, 1558, 1003.5, 0, 0, 24, 6.2, 0, 0, 0, 0, 0, 0, 0.3, 0.3, 62.3, 118.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184.8, 0, 0, 
0, eco4, 7, 59548, 0, 2545.5, 9183.8, 0, 0, 0, 0, 3.5, 205.1, 0, 0, 0, 4316.4, 481.5, 0.9, 0.9, 0.1, 0, 0, 0, 25.5, 50.9, 1501.9, 967.3, 0, 0, 21.6, 5.2, 0, 0, 0, 0, 0, 0, 0.3, 0.3, 60.1, 114.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178.2, 0, 0, 
0, eco3, 8, 41228, 0, 2746.5, 11927.3, 0, 0, 0, 0, 3.5, 224.2, 0, 0, 0, 5605.8, 630, 1, 1, 0.1, 0, 0, 0, 27.5, 54.9, 1620.4, 1043.7, 0, 0, 25.4, 6.8, 0, 0, 0, 0, 0, 0, 0.3, 0.3, 64.8, 123.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192.1, 0, 0, 
0, eco2, 9, 20041, 0, 3814.4, 13406.1, 0, 0, 0, 0, 3.5, 298.8, 0, 0, 0, 6300.9, 691.2, 1, 1, 0.1, 0, 0, 0, 38.1, 76.3, 2250.5, 1449.5, 0, 0, 25, 8.4, 0, 0, 0, 0, 0, 0, 0.4, 0.4, 90, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265.4, 0, 0, 
5, eco11, 0, 49380, 15.2, 2912.7, 9449.3, 103.3, 13, 43.4, 130.9, 5.61, 252.7, 6.2, 55.3, 9.7, 4348.2, 467.3, 463.9, 49.8, 90.8, 32, 9.8, 4.4, 17.7, 31.5, 1633.5, 1230, 1.6, 0.2, 19.8, 5.2, 2.2, 0.6, 0.5, 1.1, 0, 0.2, 0.4, 3.9, 66.2, 145.2, 0, -0.1, 0, 0, 0.6, 3.2, -1.3, 0, 15.81, 0.2, 0.5, 0.9, 0, 1.4, 0.8, 223.1, 4.44, 0, 
5, eco10, 1, 55755, -145.4, 1645.3, 8917.8, 239.2, 33.7, 81, 143.7, 2.74, 156.8, 4.8, 127.5, 22.4, 4039.4, 484.1, 486.8, 61, 122.4, 36, 13.6, 6.8, 16.8, 20.2, 933.8, 674.4, 4.3, 0.5, 20.3, 5.4, 2.3, 0.6, 0.6, 1.2, 0.1, 0.3, 0.4, 2.3, 36.1, 79.6, 0, -0.2, 0, -0.1, 0.8, 2.2, -0.9, 0, 15.83, 0.11, 0.34, 0.7, 0, 2.9, 1.7, 123.4, 2.4, 0, 
5, eco9, 2, 27291, 64.6, 3849.5, 12372.5, 100.6, 11.8, 44.8, 173.5, 6.21, 330.6, 8.2, 52.8, 8.1, 5738.2, 597, 629.4, 64.4, 95.2, 35.9, 10.2, 4, 23.8, 38.7, 2147.9, 1639.1, 1.7, 0.2, 24.4, 7.1, 2.8, 0.8, 0.5, 1.2, 0.1, 0.2, 0.4, 4.8, 86.5, 193.5, 0, -0.1, 0, 0, 0.8, 4.4, -1.8, 0, 15.97, 0.48, 1.04, 1.5, 0, 1.3, 0.8, 293.5, 5.33, 0, 
5, eco8, 3, 56610, 36.9, 3224.2, 10624.5, 92.9, 11.6, 42.2, 146.1, 5.69, 278.5, 6.6, 54.5, 9.1, 4904.6, 518.7, 530, 55.5, 91.3, 33.5, 9.8, 4.2, 19.9, 34.7, 1805.7, 1363.8, 1.7, 0.2, 21.4, 5.8, 2.5, 0.6, 0.5, 1.1, 0, 0.2, 0.4, 4.3, 73.1, 161, 0, -0.1, 0, 0, 0.7, 3.4, -1.4, 0, 15.79, 0.3, 0.75, 1.2, 0, 1.2, 0.8, 246.3, 4.77, 0, 
5, eco7, 4, 28699, -87.1, 2357.8, 6569.5, 170.4, 21.5, 65.8, 97.5, 4.28, 204.8, 5.2, 65.6, 11.8, 2981.2, 341.6, 322.8, 37.5, 92.4, 34.8, 9.9, 5.3, 12.9, 26.4, 1321.7, 996.8, 2, 0.3, 14.8, 3.9, 1.7, 0.4, 0.5, 1.2, 0, 0.2, 0.4, 3.3, 54.3, 117.7, 0, -0.1, 0, -0.1, 0.6, 2.6, -1, 0, 16.02, 0.15, 0.28, 0.4, 0, 2.4, 1.3, 181.8, 3.11, 0, 
5, eco6, 5, 67717, -128.2, 1551.6, 7849.1, 214.7, 32.1, 69.7, 130.2, 2.89, 148.1, 4.5, 132.5, 24, 3526.9, 423, 443.5, 58.9, 111.3, 31.8, 12.7, 6.5, 14.9, 18.7, 880.5, 637.5, 4.7, 0.5, 18.8, 4.7, 2.1, 0.6, 0.6, 1, 0.1, 0.2, 0.3, 2.2, 34.2, 75.3, 0, -0.2, 0, -0.1, 0.7, 2.1, -0.9, 0, 16.16, 0.11, 0.29, 0.4, 0, 2.6, 1.5, 116.7, 2.47, 0, 
5, eco5, 6, 48279, -142.8, 2396.9, 10369.4, 262.1, 32, 91.4, 162.7, 3.42, 216.9, 6.4, 99, 16, 4753.5, 534.4, 533.4, 59.7, 130.7, 43, 13.4, 6.3, 19.8, 27.3, 1344.3, 1005.5, 3.4, 0.4, 22.4, 5.7, 2.6, 0.6, 0.7, 1.5, 0.1, 0.2, 0.5, 3.3, 53.4, 118.7, 0, -0.2, 0, -0.1, 0.9, 3, -1.3, 0, 15.91, 0.21, 0.47, 1, 0, 3.3, 2, 181.7, 2.85, 0, 
5, eco4, 7, 59548, -154, 2301.6, 8920.7, 257.8, 31.9, 89.2, 142.7, 3.34, 207.4, 6, 97.1, 16.1, 4067.8, 456.9, 461.8, 52.4, 123.1, 41.9, 12.7, 6.3, 17.5, 24.9, 1290, 969.1, 3.4, 0.4, 20.5, 4.9, 2.4, 0.6, 0.6, 1.4, 0.1, 0.2, 0.5, 3, 51.6, 114.4, 0, -0.2, 0, -0.1, 0.8, 2.9, -1.2, 0, 15.84, 0.15, 0.38, 1, 0, 3.3, 1.9, 175.3, 2.74, 0, 
5, eco3, 8, 41228, -152.1, 2482.4, 11376.2, 280.5, 33.8, 100.8, 176.7, 3.64, 225.7, 6.8, 99.5, 16.1, 5230.6, 589.4, 562.8, 62.8, 147.7, 46.1, 14.9, 6.8, 21.1, 27.6, 1387.9, 1045.8, 3.3, 0.4, 23.8, 6.3, 2.7, 0.7, 0.7, 1.6, 0.1, 0.3, 0.5, 3.4, 54.9, 123.5, 0, -0.2, 0, -0.1, 0.9, 3.3, -1.4, 0, 16.05, 0.23, 0.52, 1.1, 0, 3.4, 2.1, 188.5, 3, 0, 
5, eco2, 9, 20041, 46.5, 3391.8, 11937.8, 108.9, 14, 46.8, 163.7, 5.8, 293.3, 7.8, 60.9, 10.7, 5530.6, 607.1, 584.6, 63.1, 105.3, 33.1, 11.3, 4.7, 21.3, 32.9, 1885.6, 1452, 1.7, 0.2, 21.8, 7.3, 2.4, 0.8, 0.5, 1.1, 0.1, 0.2, 0.4, 4.1, 75.4, 171.5, 0, -0.1, 0, 0, 0.7, 4.2, -1.7, 0, 16.21, 0.55, 1.34, 1, 0, 1.4, 0.8, 259, 4.98, 0, 
10, eco11, 0, 49380, 80.3, 2833.1, 9113.3, 112.1, 16.3, 60.5, 122.7, 5.69, 250, 8.6, 92.3, 15.8, 4176, 454.8, 653.5, 71.1, 281, 76.4, 31.2, 8.5, 31, 31.5, 1538.9, 1231.8, 2.7, 0.4, 18.1, 5, 3, 0.8, 1.4, 2.6, 0.2, 0.4, 0.9, 3.8, 59.6, 145.5, 0, -0.4, 0, -0.1, 1.9, 3.4, -1.5, 0, 15.35, 0.08, 0.23, 5.2, 0.1, 1, 1, 220, 4.04, 0, 
10, eco10, 1, 55755, 43.3, 1698.9, 8166.4, 109.2, 19.5, 59.8, 122.9, 4.71, 156.5, 5.8, 119.5, 23, 3714.1, 449.6, 654, 83, 303.4, 52, 34.8, 9.2, 25.9, 22.8, 974.5, 675.7, 3.6, 0.5, 18.3, 5, 3.1, 0.9, 1.5, 1.7, 0.2, 0.3, 0.6, 2.6, 33.8, 79.9, 0, -0.3, 0, -0.1, 1.4, 2.2, -1.2, 0, 15.84, 0.04, 0.21, 6.7, 0.1, 1, 1, 125.2, 3.49, 0, 
10, eco9, 2, 27291, 193.6, 3712.4, 11469.8, 94.3, 12.3, 72.5, 157.6, 6.74, 322.4, 12.1, 63.7, 10, 5316.6, 554, 838.6, 88.4, 281.4, 78.8, 31.3, 7.2, 37.5, 37.6, 1996, 1641.3, 2, 0.2, 21.8, 6.6, 3.7, 1.1, 1.4, 2.7, 0.2, 0.3, 1, 4.6, 76.2, 193.9, 0, -0.4, 0, -0.1, 2.4, 5.2, -2.4, 0, 15.38, 0.21, 0.71, 6.8, 0.1, 0.7, 1.3, 287, 4.67, 0, 
10, eco8, 3, 56610, 129.2, 3129.4, 10105.7, 101.6, 14, 66.4, 136.7, 6.14, 274.2, 9.9, 78.4, 12.9, 4658.1, 496.4, 722.5, 77.6, 283.6, 78.4, 31.4, 8, 33.6, 34.3, 1695.7, 1365.7, 2.4, 0.3, 19.5, 5.5, 3.2, 0.9, 1.4, 2.7, 0.2, 0.3, 0.9, 4.1, 65.3, 161.4, 0, -0.4, 0, -0.1, 2.2, 4.1, -1.8, 0, 15.4, 0.11, 0.33, 5.4, 0.1, 0.8, 1.2, 242.4, 4.28, 0, 
10, eco7, 4, 28699, -1.7, 2287.2, 6619.3, 121, 20, 49.2, 88.3, 4.91, 204.8, 6.1, 113.4, 21, 2982.3, 351.4, 472.8, 55.4, 264.4, 66.9, 29.9, 9.5, 23.4, 26.4, 1239.1, 998.3, 3.1, 0.5, 14.1, 4, 2.3, 0.6, 1.3, 2.2, 0.1, 0.4, 0.8, 3.2, 49.3, 118, 0, -0.3, 0, -0.1, 1.4, 2.4, -1, 0, 15.9, 0.06, 0.16, 3.5, 0, 1.3, 0.7, 180.2, 3.63, 0, 
