EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
108, 1, 522, 312, 13.8321866515984, 115, 225, Accidental, 1, 2, 13, 20.5031088, 20.3718448221892, 140.338046, 0, 13.83, 0.0699758368031748, 1, 5650, 2, 0, 0, 0, 0, 0, 
109, 1, 625, 811, 13.8321866515984, 115, 225, Accidental, 1, 1, 3, 20.5031088, 21.6780342430606, 140.338046, NaN, 13.83, NaN, 1, 1746, 1, 0, 0, 0, 0, 0, 
110, 1, 490, 611, 13.8321866515984, 115, 225, Accidental, 1, 1, 6, 20.5031088, 21.7437654864253, 140.338046, NaN, 13.83, NaN, 1, 4188, 1, 0, 0, 0, 0, 0, 
111, 1, 499, 264, 13.8321866515984, 115, 225, Lightning, 1, 1, 3, 20.5031088, 23.1134353619892, 140.338046, NaN, 13.83, NaN, 1, 2538, 1, 0, 0, 0, 0, 0, 
112, 1, 571, 206, 11.0054738315736, 116, 214, Accidental, 1, 1, 12, 16.31988, 19.4280725880701, 144.847606, NaN, 11.01, NaN, 1, 1855, 1, 0, 0, 0, 0, 0, 
113, 1, 408, 620, 11.0054738315736, 116, 214, Accidental, 1, 1, 1, 16.31988, 17.8659904069031, 144.847606, NaN, 11.01, NaN, 1, 150, 1, 0, 0, 0, 0, 0, 
114, 1, 707, 401, 11.0054738315736, 116, 214, Accidental, 1, 2, 9, 16.31988, 18.1338713839871, 144.847606, 0, 11.01, 0.0661562126646197, 1, 4194, 2, 0, 0, 0, 0, 0, 
115, 1, 434, 796, 11.0054738315736, 116, 214, Accidental, 1, 1, 0, 16.31988, 17.1364712983856, 144.847606, NaN, 11.01, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
116, 1, 188, 946, 11.0054738315736, 116, 214, Accidental, 1, 2, 21, 16.31988, 14.5265759714832, 144.847606, 0, 11.01, 0.0722173287974471, 1, 4822, 2, 0, 0, 0, 0, 0, 
117, 1, 854, 67, 11.0054738315736, 116, 214, Lightning, 1, 2, 14, 16.31988, 15.2382307386327, 144.847606, 0, 11.01, 0.0713005189183084, 1, 12196, 2, 0, 0, 0, 0, 0, 
118, 1, 184, 1077, 11.8346244999367, 117, 217, Accidental, 1, 1, 5, 17.7398532, 20.9689179046759, 157.607192, NaN, 11.83, NaN, 1, 4095, 1, 0, 0, 0, 0, 0, 
119, 1, 468, 510, 11.8346244999367, 117, 217, Accidental, 1, 1, 6, 17.7398532, 16.7843654585213, 157.607192, NaN, 11.83, NaN, 1, 1967, 1, 0, 0, 0, 0, 0, 
120, 1, 734, 538, 11.8346244999367, 117, 217, Accidental, 1, 1, 10, 17.7398532, 20.3260741825753, 157.607192, NaN, 11.83, NaN, 1, 5668, 1, 0, 0, 0, 0, 0, 
121, 1, 711, 547, 11.8346244999367, 117, 217, Accidental, 1, 1, 5, 17.7398532, 17.0390954864541, 157.607192, NaN, 11.83, NaN, 1, 1389, 1, 0, 0, 0, 0, 0, 
122, 1, 433, 951, 11.8346244999367, 117, 217, Accidental, 1, 2, 12, 17.7398532, 16.6777897441288, 157.607192, 0, 11.83, 0.0692349461149012, 1, 1625, 2, 0, 0, 0, 0, 0, 
123, 1, 478, 262, 11.8667731937413, 119, 218, Accidental, 1, 2, 13, 15.6798936, 19.1397933964745, 85.08471, 0, 11.87, 0.0653750142905829, 1, 5083, 2, 0, 0, 0, 0, 0, 
124, 1, 509, 700, 11.8667731937413, 119, 218, Accidental, 1, 1, 9, 15.6798936, 8.64319837639476, 85.08471, NaN, 11.87, NaN, 1, 2349, 1, 0, 0, 0, 0, 0, 
125, 1, 962, 117, 11.8667731937413, 119, 218, Accidental, 1, 1, 5, 15.6798936, 14.688812074804, 85.08471, NaN, 11.87, NaN, 1, 1404, 1, 0, 0, 0, 0, 0, 
126, 1, 626, 579, 11.8667731937413, 119, 218, Accidental, 1, 2, 15, 15.6798936, 14.4420418799595, 85.08471, 0, 11.87, 0.0726520617453579, 1, 4728, 2, 0, 0, 0, 0, 0, 
127, 1, 679, 553, 11.8667731937413, 119, 218, Accidental, 1, 3, 21, 15.6798936, 13.4903163285195, 85.08471, 0, 11.87, 0.0755588158040584, 1, 10999, 3, 0, 0, 0, 0, 0, 
128, 1, 555, 869, 11.8667731937413, 119, 218, Accidental, 1, 1, 11, 15.6798936, 20.8210162237094, 85.08471, NaN, 11.87, NaN, 1, 2939, 1, 0, 0, 0, 0, 0, 
129, 1, 464, 567, 15.8475865398042, 121, 233, Accidental, 1, 1, 3, 21.8332476, 26.8799011292973, 69.489774, NaN, 15.85, NaN, 1, 1054, 1, 0, 0, 0, 0, 0, 
130, 1, 498, 382, 15.8475865398042, 121, 233, Accidental, 1, 1, 6, 21.8332476, 21.356255143659, 69.489774, NaN, 15.85, NaN, 1, 1624, 1, 0, 0, 0, 0, 0, 
131, 1, 625, 386, 15.8475865398042, 121, 233, Accidental, 1, 1, 10, 21.8332476, 16.2757614756733, 69.489774, NaN, 15.85, NaN, 1, 6525, 1, 0, 0, 0, 0, 0, 
132, 1, 486, 265, 15.8475865398042, 121, 233, Accidental, 1, 1, 9, 21.8332476, 25.5694100952499, 69.489774, NaN, 15.85, NaN, 1, 7057, 1, 0, 0, 0, 0, 0, 
133, 1, 239, 1262, 15.8475865398042, 121, 233, Accidental, 1, 1, 9, 21.8332476, 22.4243272659462, 69.489774, NaN, 15.85, NaN, 1, 1770, 1, 0, 0, 0, 0, 0, 
134, 1, 763, 222, 15.8475865398042, 121, 233, Lightning, 1, 2, 14, 21.8332476, 24.3059773647089, 69.489774, 0, 15.85, 0.0641691746699738, 1, 3219, 2, 0, 0, 0, 0, 0, 
135, 1, 727, 239, 15.8475865398042, 121, 0, Rx, 1, 5, 14, 21.8332476, 22.8954112689734, 69.489774, 0, 15.85, 1, 1, 9565, 5, 0, 0, 0, 0, 0, 
136, 1, 456, 446, 16.7452279273579, 122, 236, Accidental, 1, 2, 14, 22.6691244, 23.3858097331575, 109.669447, 0, 16.75, 0.0676371190360407, 1, 5355, 2, 0, 0, 0, 0, 0, 
137, 1, 518, 240, 16.7452279273579, 122, 236, Accidental, 1, 2, 16, 22.6691244, 25.1756616309889, 109.669447, 0, 16.75, 0.0629547845120694, 1, 5383, 2, 0, 0, 0, 0, 0, 
138, 1, 458, 683, 16.7452279273579, 122, 236, Accidental, 1, 1, 13, 22.6691244, 22.4778945170566, 109.669447, NaN, 16.75, NaN, 1, 2243, 1, 0, 0, 0, 0, 0, 
139, 1, 645, 195, 16.7452279273579, 122, 236, Accidental, 1, 2, 11, 22.6691244, 23.0250297428065, 109.669447, 0, 16.75, 0.0684047164822286, 1, 3066, 2, 0, 0, 0, 0, 0, 
140, 1, 324, 877, 16.7452279273579, 122, 236, Lightning, 1, 2, 15, 22.6691244, 19.2243281226393, 109.669447, 0, 16.75, 0.0756655353049261, 1, 3403, 2, 0, 0, 0, 0, 0, 
141, 1, 527, 426, 16.7452279273579, 122, 0, Rx, 1, 5, 26, 22.6691244, 21.9173764457139, 109.669447, 0, 16.75, 1, 1, 8811, 5, 0, 0, 0, 0, 0, 
142, 1, 755, 232, 13.2074504904606, 123, 223, Accidental, 1, 2, 9, 15.1584948, 12.7624931939748, 144.202103, 0, 13.21, 0.0786866185889278, 1, 8276, 2, 0, 0, 0, 0, 0, 
143, 1, 694, 60, 13.2074504904606, 123, 223, Accidental, 1, 4, 15, 15.1584948, 17.1049556853708, 144.202103, 0, 13.21, 0.0732944994487526, 1, 11055, 4, 0, 0, 0, 0, 0, 
144, 1, 139, 954, 13.2074504904606, 123, 223, Accidental, 1, 1, 4, 15.1584948, 11.3291821930649, 144.202103, NaN, 13.21, NaN, 1, 2571, 1, 0, 0, 0, 0, 0, 
145, 1, 415, 517, 13.2074504904606, 123, 223, Accidental, 1, 1, 4, 15.1584948, 19.675818504094, 144.202103, NaN, 13.21, NaN, 1, 7010, 1, 0, 0, 0, 0, 0, 
146, 1, 549, 150, 13.2074504904606, 123, 223, Accidental, 1, 1, 4, 15.1584948, 11.1025247061239, 144.202103, NaN, 13.21, NaN, 1, 791, 1, 0, 0, 0, 0, 0, 
147, 1, 450, 665, 13.2074504904606, 123, 223, Lightning, 1, 3, 27, 15.1584948, 20.1675017804475, 144.202103, 0, 13.21, 0.0675558295118769, 1, 14819, 3, 0, 0, 0, 0, 0, 
148, 1, 285, 829, 10.387721529998, 124, 212, Accidental, 1, 1, 4, 10.0233432, 10.4055804521238, 107.886448, NaN, 10.39, NaN, 1, 416, 1, 0, 0, 0, 0, 0, 
149, 1, 278, 1051, 10.387721529998, 124, 212, Accidental, 1, 1, 5, 10.0233432, 11.2832663471717, 107.886448, NaN, 10.39, NaN, 1, 4882, 1, 0, 0, 0, 0, 0, 
150, 1, 951, 158, 10.387721529998, 124, 212, Accidental, 1, 2, 6, 10.0233432, 10.4372715045443, 107.886448, 0, 10.39, 0.0782072966050253, 1, 1702, 2, 0, 0, 0, 0, 0, 
151, 1, 568, 699, 10.387721529998, 124, 212, Accidental, 1, 1, 6, 10.0233432, 7.98434071833497, 107.886448, NaN, 10.39, NaN, 1, 4952, 1, 0, 0, 0, 0, 0, 
152, 1, 578, 872, 10.387721529998, 124, 212, Accidental, 1, 2, 14, 10.0233432, 11.4967022094493, 107.886448, 0, 10.39, 0.0727136674984842, 1, 8627, 2, 0, 0, 0, 0, 0, 
153, 1, 194, 900, 12.445310196604, 125, 220, Accidental, 1, 2, 13, 16.925004, 18.774764525873, 221.760365, 0, 12.45, 0.0694250823972937, 1, 4784, 2, 0, 0, 0, 0, 0, 
154, 1, 189, 940, 12.445310196604, 125, 220, Accidental, 1, 2, 9, 16.925004, 16.4599891110949, 221.760365, 0, 12.45, 0.0730495887818336, 1, 2185, 2, 0, 0, 0, 0, 0, 
155, 1, 481, 359, 12.445310196604, 125, 220, Accidental, 1, 2, 5, 16.925004, 18.2967716439485, 221.760365, 0, 12.45, 0.0689205508799786, 1, 636, 2, 0, 0, 0, 0, 0, 
156, 1, 489, 742, 12.445310196604, 125, 220, Accidental, 1, 1, 6, 16.925004, 21.2841257983951, 221.760365, NaN, 12.45, NaN, 1, 976, 1, 0, 0, 0, 0, 0, 
157, 1, 196, 1093, 12.445310196604, 125, 220, Accidental, 1, 1, 8, 16.925004, 21.0611101181675, 221.760365, NaN, 12.45, NaN, 1, 1317, 1, 0, 0, 0, 0, 0, 
158, 1, 709, 374, 12.8437300333372, 126, 221, Accidental, 1, 1, 10, 23.1219108, 22.9857620448718, 223.104016, NaN, 12.84, NaN, 1, 1518, 1, 0, 0, 0, 0, 0, 
159, 1, 621, 521, 12.8437300333372, 126, 221, Accidental, 1, 1, 9, 23.1219108, 23.5259668526502, 223.104016, NaN, 12.84, NaN, 1, 6023, 1, 0, 0, 0, 0, 0, 
160, 1, 430, 654, 12.8437300333372, 126, 221, Accidental, 1, 1, 5, 23.1219108, 20.8724043629896, 223.104016, NaN, 12.84, NaN, 1, 511, 1, 0, 0, 0, 0, 0, 
161, 1, 719, 176, 12.8437300333372, 126, 221, Accidental, 1, 1, 0, 23.1219108, 23.5863670165277, 223.104016, NaN, 12.84, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
162, 1, 65, 991, 12.8437300333372, 126, 221, Accidental, 1, 2, 6, 23.1219108, 19.1349085677253, 223.104016, 0, 12.84, 0.0658911218292312, 1, 858, 2, 0, 0, 0, 0, 0, 
163, 1, 751, 56, 12.8437300333372, 126, 221, Lightning, 1, 1, 7, 23.1219108, 23.623542061837, 223.104016, NaN, 12.84, NaN, 1, 589, 1, 0, 0, 0, 0, 0, 
164, 1, 800, 309, 10.2021313580319, 131, 211, Accidental, 1, 1, 6, 11.5699356, 12.4882808300392, 7.10075900000004, NaN, 10.2, NaN, 1, 2345, 1, 0, 0, 0, 0, 0, 
165, 1, 523, 217, 10.2021313580319, 131, 211, Accidental, 1, 1, 9, 11.5699356, 8.87859379718519, 7.10075900000004, NaN, 10.2, NaN, 1, 1240, 1, 0, 0, 0, 0, 0, 
166, 1, 619, 793, 10.2021313580319, 131, 211, Accidental, 1, 1, 5, 11.5699356, 11.0326873248524, 7.10075900000004, NaN, 10.2, NaN, 1, 1482, 1, 0, 0, 0, 0, 0, 
167, 1, 240, 794, 10.2021313580319, 131, 211, Accidental, 1, 1, 5, 11.5699356, 11.272829809467, 7.10075900000004, NaN, 10.2, NaN, 1, 2369, 1, 0, 0, 0, 0, 0, 
168, 1, 324, 667, 10.2021313580319, 131, 211, Accidental, 1, 1, 3, 11.5699356, 16.0019296265359, 7.10075900000004, NaN, 10.2, NaN, 1, 1073, 1, 0, 0, 0, 0, 0, 
169, 1, 649, 172, 10.2021313580319, 131, 211, Accidental, 1, 2, 0, 11.5699356, 11.7298790038398, 7.10075900000004, 0, 10.2, 0.0747673991877141, 1, 0, 2, 0, 0, 0, 0, 0, 
170, 1, 674, 83, 10.2021313580319, 131, 211, Lightning, 1, 1, 0, 11.5699356, 9.88126703249214, 7.10075900000004, NaN, 10.2, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
171, 1, 381, 386, 10.0824175119379, 132, 211, Accidental, 1, 1, 8, 10.723032, 11.2333641479189, 112.11709, NaN, 10.08, NaN, 1, 1287, 1, 0, 0, 0, 0, 0, 
172, 1, 284, 994, 10.0824175119379, 132, 211, Accidental, 1, 2, 16, 10.723032, 11.3320766402748, 112.11709, 0, 10.08, 0.0755336033902712, 1, 6360, 2, 0, 0, 0, 0, 0, 
173, 1, 205, 1045, 10.0824175119379, 132, 211, Accidental, 1, 1, 5, 10.723032, 13.407255772485, 112.11709, NaN, 10.08, NaN, 1, 1503, 1, 0, 0, 0, 0, 0, 
174, 1, 908, 118, 10.0824175119379, 132, 211, Accidental, 1, 1, 6, 10.723032, 11.0549090500421, 112.11709, NaN, 10.08, NaN, 1, 1752, 1, 0, 0, 0, 0, 0, 
175, 1, 239, 764, 10.0824175119379, 132, 211, Accidental, 1, 1, 6, 10.723032, 12.7995721500734, 112.11709, NaN, 10.08, NaN, 1, 2402, 1, 0, 0, 0, 0, 0, 
176, 1, 618, 481, 11.2736700549714, 134, 215, Accidental, 1, 2, 15, 12.4080048, 10.7570681929328, 351.876841, 0, 11.27, 0.0794969097179097, 1, 5501, 2, 0, 0, 0, 0, 0, 
177, 1, 393, 413, 11.2736700549714, 134, 215, Accidental, 1, 1, 3, 12.4080048, 19.2590158075035, 351.876841, NaN, 11.27, NaN, 1, 437, 1, 0, 0, 0, 0, 0, 
178, 1, 170, 925, 11.2736700549714, 134, 215, Accidental, 1, 1, 8, 12.4080048, 13.6555893128244, 351.876841, NaN, 11.27, NaN, 1, 1404, 1, 0, 0, 0, 0, 0, 
179, 1, 761, 97, 11.2736700549714, 134, 215, Accidental, 1, 1, 2, 12.4080048, 15.2245390504513, 351.876841, NaN, 11.27, NaN, 1, 744, 1, 0, 0, 0, 0, 0, 
180, 1, 219, 818, 11.2736700549714, 134, 215, Accidental, 1, 1, 9, 12.4080048, 12.6443594749553, 351.876841, NaN, 11.27, NaN, 1, 3071, 1, 0, 0, 0, 0, 0, 
181, 1, 90, 1252, 11.2736700549714, 134, 215, Accidental, 1, 3, 3, 12.4080048, 13.5340052346426, 351.876841, 0, 11.27, 0.0751771738504369, 1, 1081, 3, 0, 0, 0, 0, 0, 
182, 1, 384, 417, 11.2736700549714, 134, 215, Lightning, 1, 2, 16, 12.4080048, 11.4662296674665, 351.876841, 0, 11.27, 0.0784852009479532, 1, 4153, 2, 0, 0, 0, 0, 0, 
183, 1, 153, 1031, 11.8330706052246, 135, 217, Accidental, 1, 1, 4, 13.0357188, 16.8944683104137, 334.074046, NaN, 11.83, NaN, 1, 2974, 1, 0, 0, 0, 0, 0, 
184, 1, 264, 1117, 11.8330706052246, 135, 217, Accidental, 1, 1, 9, 13.0357188, 11.5670785575431, 334.074046, NaN, 11.83, NaN, 1, 2901, 1, 0, 0, 0, 0, 0, 
185, 1, 587, 522, 11.8330706052246, 135, 217, Accidental, 1, 5, 38, 13.0357188, 12.5981670019123, 334.074046, 0, 11.83, 0.0758461992198948, 1, 4846, 5, 0, 0, 0, 0, 0, 
186, 1, 704, 208, 11.8330706052246, 135, 217, Accidental, 1, 1, 3, 13.0357188, 12.2046921912581, 334.074046, NaN, 11.83, NaN, 1, 460, 1, 0, 0, 0, 0, 0, 
187, 1, 130, 988, 11.8330706052246, 135, 217, Accidental, 1, 1, 2, 13.0357188, 12.9518088744009, 334.074046, NaN, 11.83, NaN, 1, 60, 1, 0, 0, 0, 0, 0, 
188, 1, 684, 685, 11.8330706052246, 135, 217, Accidental, 1, 1, 11, 13.0357188, 11.8984162467906, 334.074046, NaN, 11.83, NaN, 1, 2250, 1, 0, 0, 0, 0, 0, 
189, 1, 166, 1063, 11.8330706052246, 135, 217, Lightning, 1, 2, 7, 13.0357188, 12.4475516782461, 334.074046, 0, 11.83, 0.07607748305983, 1, 1905, 2, 0, 0, 0, 0, 0, 
190, 1, 87, 1333, 11.8566613886641, 136, 218, Accidental, 1, 1, 3, 12.5344944, 10.7419020545351, 344.485302, NaN, 11.86, NaN, 1, 5323, 1, 0, 0, 0, 0, 0, 
191, 1, 60, 995, 11.8566613886641, 136, 218, Accidental, 1, 5, 23, 12.5344944, 8.83770307471246, 344.485302, 0, 11.86, 0.082562219441182, 1, 12674, 5, 0, 0, 0, 0, 0, 
192, 1, 463, 986, 11.8566613886641, 136, 218, Accidental, 1, 3, 23, 12.5344944, 16.1562479982581, 344.485302, 0, 11.86, 0.0712270701646513, 1, 10237, 3, 0, 0, 0, 0, 0, 
193, 1, 491, 238, 11.8566613886641, 136, 218, Accidental, 1, 1, 10, 12.5344944, 14.196148675377, 344.485302, NaN, 11.86, NaN, 1, 3109, 1, 0, 0, 0, 0, 0, 
194, 1, 81, 1067, 11.8566613886641, 136, 218, Accidental, 1, 3, 8, 12.5344944, 8.53936971835238, 344.485302, 0, 11.86, 0.0844725227324994, 1, 2737, 3, 0, 0, 0, 0, 0, 
195, 1, 228, 1181, 11.8566613886641, 136, 218, Lightning, 1, 1, 8, 12.5344944, 16.3559938236191, 344.485302, NaN, 11.86, NaN, 1, 3568, 1, 0, 0, 0, 0, 0, 
196, 1, 148, 1148, 10.0233790191919, 138, 211, Accidental, 1, 1, 4, 7.997724, 9.39003890115288, 314.977969, NaN, 10.02, NaN, 1, 919, 1, 0, 0, 0, 0, 0, 
197, 1, 692, 537, 10.0233790191919, 138, 211, Accidental, 1, 1, 4, 7.997724, 11.2840175393841, 314.977969, NaN, 10.02, NaN, 1, 496, 1, 0, 0, 0, 0, 0, 
198, 1, 566, 700, 10.0233790191919, 138, 211, Accidental, 1, 1, 4, 7.997724, 11.7290271872404, 314.977969, NaN, 10.02, NaN, 1, 1645, 1, 0, 0, 0, 0, 0, 
199, 1, 346, 503, 10.0233790191919, 138, 211, Accidental, 1, 5, 38, 7.997724, 5.07988038155328, 314.977969, 0, 10.02, 0.0856683956718946, 1, 9844, 5, 0, 0, 0, 0, 0, 
200, 1, 449, 883, 10.0233790191919, 138, 211, Accidental, 1, 1, 9, 7.997724, 13.2486190156354, 314.977969, NaN, 10.02, NaN, 1, 1793, 1, 0, 0, 0, 0, 0, 
201, 1, 238, 829, 10.0233790191919, 138, 211, Lightning, 1, 2, 15, 7.997724, 9.94134325310231, 314.977969, 0, 10.02, 0.0751944981295385, 1, 10596, 2, 0, 0, 0, 0, 0, 
202, 1, 724, 439, 11.2644808083256, 139, 215, Accidental, 1, 2, 19, 11.5328916, 15.2167615040955, 297.115196, 0, 11.26, 0.0731423214048586, 1, 5011, 2, 0, 0, 0, 0, 0, 
203, 1, 293, 1028, 11.2644808083256, 139, 215, Accidental, 1, 1, 6, 11.5328916, 12.6942080938195, 297.115196, NaN, 11.26, NaN, 1, 3339, 1, 0, 0, 0, 0, 0, 
204, 1, 310, 1053, 11.2644808083256, 139, 215, Accidental, 1, 3, 25, 11.5328916, 9.93143273138978, 297.115196, 0, 11.26, 0.0808035303905171, 1, 16468, 3, 0, 0, 0, 0, 0, 
205, 1, 425, 585, 11.2644808083256, 139, 215, Accidental, 1, 2, 16, 11.5328916, 11.9487043393891, 297.115196, 0, 11.26, 0.0864684801154577, 1, 4322, 2, 0, 0, 0, 0, 0, 
206, 1, 170, 895, 11.2644808083256, 139, 215, Accidental, 1, 1, 2, 11.5328916, 11.7090081589725, 297.115196, NaN, 11.26, NaN, 1, 3729, 1, 0, 0, 0, 0, 0, 
207, 1, 316, 953, 11.2644808083256, 139, 215, Lightning, 1, 1, 6, 11.5328916, 15.9162243243664, 297.115196, NaN, 11.26, NaN, 1, 6645, 1, 0, 0, 0, 0, 0, 
208, 1, 774, 71, 12.6374514970146, 140, 221, Accidental, 1, 2, 9, 13.9082328, 15.0940449660413, 299.530599, 0, 12.64, 0.0735505312770697, 1, 1129, 2, 0, 0, 0, 0, 0, 
209, 1, 627, 507, 12.6374514970146, 140, 221, Accidental, 1, 3, 13, 13.9082328, 12.9431178556723, 299.530599, 0, 12.64, 0.0774535964857015, 1, 2267, 3, 0, 0, 0, 0, 0, 
210, 1, 521, 346, 12.6374514970146, 140, 221, Accidental, 1, 3, 7, 13.9082328, 13.2942080671201, 299.530599, 0, 12.64, 0.0767362512391055, 1, 1639, 3, 0, 0, 0, 0, 0, 
211, 1, 761, 449, 12.6374514970146, 140, 221, Accidental, 1, 3, 21, 13.9082328, 13.014766143891, 299.530599, 0, 12.64, 0.0778750583256012, 1, 3344, 3, 0, 0, 0, 0, 0, 
212, 1, 668, 400, 12.6374514970146, 140, 221, Accidental, 1, 1, 2, 13.9082328, 14.4820051948143, 299.530599, NaN, 12.64, NaN, 1, 138, 1, 0, 0, 0, 0, 0, 
213, 1, 611, 551, 12.6374514970146, 140, 221, Accidental, 1, 1, 5, 13.9082328, 12.9139311518338, 299.530599, NaN, 12.64, NaN, 1, 1275, 1, 0, 0, 0, 0, 0, 
214, 1, 325, 599, 10.0110630156524, 141, 211, Accidental, 1, 1, 1, 6.7010256, 6.34932980399548, 287.900866, NaN, 10.01, NaN, 1, 1159, 1, 0, 0, 0, 0, 0, 
215, 1, 99, 1113, 10.0110630156524, 141, 211, Accidental, 1, 1, 7, 6.7010256, 14.3477207960571, 287.900866, NaN, 10.01, NaN, 1, 3893, 1, 0, 0, 0, 0, 0, 
216, 1, 337, 606, 10.0110630156524, 141, 211, Accidental, 1, 2, 13, 6.7010256, 8.25044388218361, 287.900866, 0, 10.01, 0.0813897448056269, 1, 2625, 2, 0, 0, 0, 0, 0, 
