Time, Species, ClimateRegion, NumberSitesChecked, AvgTempMult, AvgMinJanTempMult, AvgSoilMoistureMult, AvgProbEst
20,PiceRube,eco2,8924,0.000,1.000,0.974,0.000
20,PiceRube,eco1,3200,0.000,1.000,0.899,0.000
20,PinuEnch,eco4,3,0.609,1.000,1.000,0.609
20,PinuEnch,eco3,56,0.684,1.000,0.827,0.579
20,PinuEnch,eco2,36,0.819,1.000,0.853,0.714
20,PinuEnch,eco1,77,0.000,1.000,0.819,0.000
30,CaryOvat,eco4,810,0.526,1.000,1.000,0.526
30,CaryOvat,eco3,3647,0.570,1.000,0.996,0.568
30,CaryOvat,eco2,2187,0.657,1.000,0.995,0.655
30,CaryOvat,eco1,267,0.000,1.000,0.975,0.000
30,CaryAlba,eco4,824,0.554,1.000,1.000,0.554
30,CaryAlba,eco3,3675,0.599,1.000,0.996,0.598
30,CaryAlba,eco2,2234,0.689,1.000,0.996,0.687
30,CaryAlba,eco1,266,0.000,1.000,0.974,0.000
30,CornFlor,eco4,7355,0.782,1.000,0.994,0.778
30,CornFlor,eco3,20689,0.810,1.000,0.993,0.806
30,CornFlor,eco2,12543,0.863,1.000,0.989,0.855
30,CornFlor,eco1,2751,0.262,1.000,0.983,0.260
30,FraxPenn,eco4,862,0.687,1.000,0.999,0.687
30,FraxPenn,eco3,3710,0.715,1.000,0.996,0.713
30,FraxPenn,eco2,2186,0.770,1.000,0.993,0.765
30,FraxPenn,eco1,270,0.219,1.000,0.960,0.216
30,FraxAmer,eco4,7298,0.723,1.000,0.997,0.722
30,FraxAmer,eco3,20851,0.751,1.000,0.995,0.749
30,FraxAmer,eco2,12530,0.807,1.000,0.991,0.801
30,FraxAmer,eco1,2791,0.235,1.000,0.988,0.234
30,FaguGran,eco4,7297,0.511,1.000,0.996,0.509
30,FaguGran,eco3,20645,0.552,1.000,0.994,0.549
30,FaguGran,eco2,12501,0.634,1.000,0.990,0.630
30,FaguGran,eco1,2770,0.000,1.000,0.987,0.000
30,JuglNigr,eco4,10,0.000,1.000,1.000,0.000
30,JuglNigr,eco3,83,0.000,1.000,0.974,0.000
30,JuglNigr,eco2,59,0.000,1.000,1.000,0.000
30,JuglNigr,eco1,27,0.000,1.000,0.890,0.000
30,HaleDipt,eco4,7273,0.965,1.000,0.995,0.961
30,HaleDipt,eco3,20727,0.974,1.000,0.994,0.969
30,HaleDipt,eco2,12589,0.988,1.000,0.991,0.980
30,HaleDipt,eco1,2729,0.747,1.000,0.989,0.743
30,IlexOpac,eco4,7298,0.965,1.000,0.996,0.962
30,IlexOpac,eco3,20951,0.974,1.000,0.995,0.969
30,IlexOpac,eco2,12539,0.988,1.000,0.991,0.979
30,IlexOpac,eco1,2760,0.747,1.000,0.986,0.741
30,LiriTuli,eco4,261,0.927,1.000,1.000,0.927
30,LiriTuli,eco3,1335,0.948,1.000,0.995,0.944
30,LiriTuli,eco2,867,0.981,1.000,0.995,0.977
30,LiriTuli,eco1,124,0.355,1.000,0.971,0.349
30,LiquStyr,eco4,263,0.880,1.000,1.000,0.880
30,LiquStyr,eco3,1342,0.905,1.000,0.995,0.901
30,LiquStyr,eco2,869,0.948,1.000,0.996,0.945
30,LiquStyr,eco1,125,0.316,1.000,0.961,0.308
30,MagnAcum,eco4,854,0.832,1.000,1.000,0.832
30,MagnAcum,eco3,3666,0.859,1.000,0.996,0.855
30,MagnAcum,eco2,2139,0.908,1.000,0.992,0.902
30,MagnAcum,eco1,278,0.288,1.000,0.977,0.286
30,MagnMacr,eco4,843,0.832,1.000,1.000,0.832
30,MagnMacr,eco3,3730,0.859,1.000,0.996,0.856
30,MagnMacr,eco2,2224,0.908,1.000,0.994,0.904
30,MagnMacr,eco1,282,0.288,1.000,0.980,0.286
30,NyssSylv,eco4,7211,0.965,1.000,0.995,0.961
30,NyssSylv,eco3,20571,0.974,1.000,0.994,0.968
30,NyssSylv,eco2,12619,0.988,1.000,0.991,0.980
30,NyssSylv,eco1,2744,0.747,1.000,0.989,0.744
30,OxydArbo,eco4,7231,0.965,1.000,0.994,0.961
30,OxydArbo,eco3,20632,0.974,1.000,0.993,0.968
30,OxydArbo,eco2,12398,0.988,1.000,0.990,0.979
30,OxydArbo,eco1,2805,0.747,1.000,0.989,0.743
30,PrunSero,eco4,265,0.810,1.000,1.000,0.810
30,PrunSero,eco3,1324,0.837,1.000,0.996,0.834
30,PrunSero,eco2,889,0.889,1.000,0.996,0.886
30,PrunSero,eco1,132,0.276,1.000,0.972,0.272
30,PrunPenn,eco4,12,0.000,1.000,1.000,0.000
30,PrunPenn,eco3,78,0.000,1.000,0.970,0.000
30,PrunPenn,eco2,70,0.000,1.000,0.986,0.000
30,PrunPenn,eco1,30,0.000,1.000,0.863,0.000
30,PlanOcid,eco4,257,0.544,1.000,1.000,0.544
30,PlanOcid,eco3,1344,0.591,1.000,0.995,0.589
30,PlanOcid,eco2,858,0.682,1.000,0.992,0.678
30,PlanOcid,eco1,121,0.000,1.000,0.930,0.000
30,QuerAlba,eco4,818,0.553,1.000,0.999,0.553
30,QuerAlba,eco3,3648,0.596,1.000,0.997,0.595
30,QuerAlba,eco2,2183,0.681,1.000,0.997,0.680
30,QuerAlba,eco1,263,0.000,1.000,0.983,0.000
30,QuerCocc,eco4,250,0.000,1.000,1.000,0.000
30,QuerCocc,eco3,1317,0.000,1.000,0.995,0.000
30,QuerCocc,eco2,875,0.000,1.000,0.994,0.000
30,QuerCocc,eco1,120,0.000,1.000,0.964,0.000
30,QuerFalc,eco4,863,0.880,1.000,1.000,0.880
30,QuerFalc,eco3,3726,0.905,1.000,0.999,0.904
30,QuerFalc,eco2,2181,0.948,1.000,0.999,0.947
30,QuerFalc,eco1,249,0.316,1.000,0.995,0.316
30,QuerRubr,eco4,873,0.000,1.000,1.000,0.000
30,QuerRubr,eco3,3639,0.000,1.000,0.997,0.000
30,QuerRubr,eco2,2211,0.000,1.000,0.996,0.000
30,QuerRubr,eco1,295,0.000,1.000,0.981,0.000
30,QuerPrin,eco4,852,0.000,1.000,1.000,0.000
30,QuerPrin,eco3,3636,0.000,1.000,0.996,0.000
30,QuerPrin,eco2,2218,0.000,1.000,0.996,0.000
30,QuerPrin,eco1,271,0.000,1.000,0.984,0.000
30,QuerVelu,eco4,246,0.200,1.000,1.000,0.200
30,QuerVelu,eco3,1379,0.267,1.000,0.996,0.266
30,QuerVelu,eco2,864,0.402,1.000,0.994,0.400
30,QuerVelu,eco1,130,0.000,1.000,0.955,0.000
30,QuerStel,eco4,246,0.880,1.000,1.000,0.880
30,QuerStel,eco3,1336,0.905,1.000,0.996,0.901
30,QuerStel,eco2,874,0.948,1.000,0.994,0.943
30,QuerStel,eco1,131,0.316,1.000,0.969,0.311
30,RobiPseu,eco4,11,0.965,1.000,1.000,0.965
30,RobiPseu,eco3,94,0.974,1.000,0.988,0.962
30,RobiPseu,eco2,64,0.988,1.000,1.000,0.988
30,RobiPseu,eco1,26,0.747,1.000,0.888,0.690
30,SassAlid,eco4,261,0.965,1.000,1.000,0.965
30,SassAlid,eco3,1342,0.974,1.000,0.995,0.970
30,SassAlid,eco2,871,0.988,1.000,0.996,0.985
30,SassAlid,eco1,128,0.747,1.000,0.972,0.735
30,TiliAmer,eco4,89446,0.000,1.000,0.991,0.000
30,TiliAmer,eco3,211610,0.000,1.000,0.990,0.000
30,TiliAmer,eco2,118712,0.000,1.000,0.980,0.000
30,TiliAmer,eco1,34043,0.000,1.000,0.986,0.000
30,TiliAmhe,eco4,89453,0.000,1.000,0.991,0.000
30,TiliAmhe,eco3,211593,0.000,1.000,0.990,0.000
30,TiliAmhe,eco2,118712,0.000,1.000,0.980,0.000
30,TiliAmhe,eco1,34048,0.000,1.000,0.986,0.000
30,CaryGlab,eco4,893,0.965,1.000,1.000,0.965
30,CaryGlab,eco3,3654,0.974,1.000,0.996,0.970
30,CaryGlab,eco2,2160,0.988,1.000,0.996,0.985
30,CaryGlab,eco1,253,0.747,1.000,0.982,0.740
30,CaryCodi,eco4,8,0.206,1.000,1.000,0.206
30,CaryCodi,eco3,85,0.275,1.000,0.974,0.268
30,CaryCodi,eco2,59,0.413,1.000,1.000,0.413
30,CaryCodi,eco1,26,0.000,1.000,0.888,0.000
30,BetuNigr,eco4,17,0.000,1.000,1.000,0.000
30,BetuNigr,eco3,90,0.000,1.000,0.975,0.000
30,BetuNigr,eco2,62,0.000,1.000,1.000,0.000
30,BetuNigr,eco1,24,0.000,1.000,0.856,0.000
30,BetuLent,eco4,245,0.000,1.000,1.000,0.000
30,BetuLent,eco3,1308,0.000,1.000,0.994,0.000
30,BetuLent,eco2,857,0.000,1.000,0.996,0.000
30,BetuLent,eco1,131,0.000,1.000,0.962,0.000
30,BetuAlle,eco4,827,0.000,1.000,0.999,0.000
30,BetuAlle,eco3,3653,0.000,1.000,0.997,0.000
30,BetuAlle,eco2,2190,0.000,1.000,0.995,0.000
30,BetuAlle,eco1,259,0.000,1.000,0.977,0.000
30,AcerPens,eco4,7161,0.000,1.000,0.999,0.000
30,AcerPens,eco3,20893,0.000,1.000,0.998,0.000
30,AcerPens,eco2,12506,0.000,1.000,0.997,0.000
30,AcerPens,eco1,2782,0.000,1.000,0.996,0.000
30,AmelArbo,eco4,7336,0.702,1.000,0.995,0.699
30,AmelArbo,eco3,20670,0.730,1.000,0.994,0.727
30,AmelArbo,eco2,12518,0.786,1.000,0.990,0.780
30,AmelArbo,eco1,2754,0.226,1.000,0.988,0.225
30,AescBuck,eco4,265,0.000,1.000,1.000,0.000
30,AescBuck,eco3,1326,0.000,1.000,0.995,0.000
30,AescBuck,eco2,853,0.000,1.000,0.993,0.000
30,AescBuck,eco1,133,0.000,1.000,0.959,0.000
30,AcerRubr,eco4,7221,0.867,1.000,0.995,0.863
30,AcerRubr,eco3,20670,0.884,1.000,0.993,0.878
30,AcerRubr,eco2,12508,0.916,1.000,0.988,0.906
30,AcerRubr,eco1,2768,0.558,1.000,0.987,0.555
30,AcerSacc,eco4,89455,0.000,1.000,0.998,0.000
30,AcerSacc,eco3,211603,0.000,1.000,0.997,0.000
30,AcerSacc,eco2,118690,0.000,1.000,0.995,0.000
30,AcerSacc,eco1,34043,0.000,1.000,0.997,0.000
30,TsugCana,eco4,89451,0.000,1.000,0.991,0.000
30,TsugCana,eco3,211628,0.000,1.000,0.990,0.000
30,TsugCana,eco2,118686,0.000,1.000,0.979,0.000
30,TsugCana,eco1,34042,0.000,1.000,0.985,0.000
30,PinuVirg,eco4,18,0.000,1.000,1.000,0.000
30,PinuVirg,eco3,90,0.000,1.000,0.986,0.000
30,PinuVirg,eco2,57,0.000,1.000,1.000,0.000
30,PinuVirg,eco1,24,0.000,1.000,0.864,0.000
30,PinuTaed,eco4,9,0.947,1.000,1.000,0.947
30,PinuTaed,eco3,92,0.966,1.000,0.977,0.944
30,PinuTaed,eco2,75,0.992,0.000,0.986,0.000
30,PinuTaed,eco1,27,0.366,1.000,0.918,0.358
30,PinuStro,eco4,883,0.000,1.000,1.000,0.000
30,PinuStro,eco3,3656,0.000,1.000,0.997,0.000
30,PinuStro,eco2,2237,0.000,1.000,0.997,0.000
30,PinuStro,eco1,267,0.000,1.000,0.984,0.000
30,PinuRigi,eco4,20,0.000,1.000,1.000,0.000
30,PinuRigi,eco3,73,0.000,1.000,0.957,0.000
30,PinuRigi,eco2,55,0.000,1.000,0.964,0.000
30,PinuRigi,eco1,27,0.000,1.000,0.893,0.000
30,PinuPung,eco4,272,0.000,1.000,1.000,0.000
30,PinuPung,eco3,1347,0.000,1.000,0.996,0.000
30,PinuPung,eco2,891,0.000,1.000,0.996,0.000
30,PinuPung,eco1,124,0.000,1.000,0.970,0.000
30,FrasFirr,eco4,89448,0.000,1.000,0.975,0.000
30,FrasFirr,eco3,211584,0.000,1.000,0.978,0.000
30,FrasFirr,eco2,118714,0.000,1.000,0.957,0.000
30,FrasFirr,eco1,34046,0.000,1.000,0.965,0.000
30,PiceRube,eco4,7319,0.000,1.000,0.995,0.000
30,PiceRube,eco3,20681,0.000,1.000,0.994,0.000
30,PiceRube,eco2,12458,0.000,1.000,0.992,0.000
30,PiceRube,eco1,2776,0.000,1.000,0.989,0.000
30,PinuEnch,eco4,7,0.264,1.000,1.000,0.264
30,PinuEnch,eco3,92,0.351,1.000,0.977,0.344
30,PinuEnch,eco2,55,0.519,1.000,1.000,0.519
30,PinuEnch,eco1,21,0.000,1.000,0.906,0.000
40,CaryOvat,eco4,1745,0.766,1.000,0.860,0.727
40,CaryOvat,eco3,4118,0.800,1.000,0.741,0.656
40,CaryOvat,eco2,2222,0.874,1.000,0.780,0.727
40,CaryOvat,eco1,139,0.289,1.000,0.687,0.249
40,CaryAlba,eco4,1731,0.798,1.000,0.863,0.755
40,CaryAlba,eco3,4129,0.831,1.000,0.739,0.674
40,CaryAlba,eco2,2259,0.903,1.000,0.768,0.732
40,CaryAlba,eco1,130,0.306,1.000,0.678,0.259
40,CornFlor,eco4,9463,0.925,1.000,0.861,0.840
40,CornFlor,eco3,22708,0.942,1.000,0.806,0.795
40,CornFlor,eco2,12895,0.976,1.000,0.826,0.823
40,CornFlor,eco1,2283,0.626,1.000,0.738,0.578
40,FraxPenn,eco4,1733,0.839,1.000,0.749,0.712
40,FraxPenn,eco3,4164,0.861,1.000,0.597,0.576
40,FraxPenn,eco2,2320,0.910,1.000,0.651,0.633
40,FraxPenn,eco1,134,0.539,1.000,0.465,0.339
40,FraxAmer,eco4,9590,0.874,1.000,0.882,0.823
40,FraxAmer,eco3,22909,0.894,1.000,0.834,0.794
40,FraxAmer,eco2,12923,0.939,1.000,0.850,0.829
40,FraxAmer,eco1,2147,0.571,1.000,0.772,0.543
40,FaguGran,eco4,9462,0.737,1.000,0.882,0.714
40,FaguGran,eco3,22714,0.770,1.000,0.834,0.711
40,FaguGran,eco2,12948,0.843,1.000,0.845,0.767
40,FaguGran,eco1,2180,0.294,1.000,0.772,0.286
40,JuglNigr,eco4,9,0.087,1.000,0.821,0.087
40,JuglNigr,eco3,57,0.185,1.000,0.807,0.181
40,JuglNigr,eco2,26,0.407,1.000,0.826,0.407
40,JuglNigr,eco1,7,0.000,1.000,0.425,0.000
40,HaleDipt,eco4,9407,0.999,1.000,0.891,0.891
40,HaleDipt,eco3,22716,1.000,1.000,0.847,0.847
40,HaleDipt,eco2,12858,0.995,1.000,0.858,0.858
40,HaleDipt,eco1,2190,0.908,1.000,0.789,0.783
40,IlexOpac,eco4,9522,0.999,1.000,0.890,0.890
40,IlexOpac,eco3,22773,1.000,1.000,0.848,0.848
40,IlexOpac,eco2,12800,0.995,1.000,0.857,0.857
40,IlexOpac,eco1,2144,0.908,1.000,0.784,0.778
40,LiriTuli,eco4,408,1.000,1.000,0.903,0.903
40,LiriTuli,eco3,1225,0.999,1.000,0.848,0.848
40,LiriTuli,eco2,693,0.975,1.000,0.877,0.874
40,LiriTuli,eco1,44,0.782,1.000,0.765,0.652
40,LiquStyr,eco4,385,0.988,1.000,0.907,0.906
40,LiquStyr,eco3,1189,0.995,1.000,0.844,0.844
40,LiquStyr,eco2,684,0.999,1.000,0.877,0.877
40,LiquStyr,eco1,48,0.725,1.000,0.769,0.612
40,MagnAcum,eco4,1688,0.961,1.000,0.823,0.822
40,MagnAcum,eco3,4101,0.974,1.000,0.661,0.661
40,MagnAcum,eco2,2317,0.996,1.000,0.715,0.715
40,MagnAcum,eco1,110,0.674,1.000,0.638,0.531
40,MagnMacr,eco4,1697,0.961,1.000,0.822,0.821
40,MagnMacr,eco3,4133,0.974,1.000,0.659,0.659
40,MagnMacr,eco2,2222,0.996,1.000,0.706,0.706
40,MagnMacr,eco1,138,0.674,1.000,0.612,0.514
40,NyssSylv,eco4,9516,0.999,1.000,0.892,0.892
40,NyssSylv,eco3,22884,1.000,1.000,0.848,0.848
40,NyssSylv,eco2,12842,0.995,1.000,0.859,0.859
40,NyssSylv,eco1,2193,0.908,1.000,0.781,0.774
40,OxydArbo,eco4,9594,0.999,1.000,0.889,0.889
40,OxydArbo,eco3,22926,1.000,1.000,0.848,0.848
40,OxydArbo,eco2,12838,0.995,1.000,0.861,0.861
40,OxydArbo,eco1,2276,0.908,1.000,0.785,0.780
40,PrunSero,eco4,393,0.946,1.000,0.914,0.903
40,PrunSero,eco3,1195,0.961,1.000,0.843,0.841
40,PrunSero,eco2,689,0.989,1.000,0.883,0.883
40,PrunSero,eco1,44,0.653,1.000,0.729,0.526
40,PrunPenn,eco4,10,0.000,1.000,0.716,0.000
40,PrunPenn,eco3,57,0.000,1.000,0.610,0.000
40,PrunPenn,eco2,26,0.000,1.000,0.686,0.000
40,PrunPenn,eco1,7,0.000,1.000,0.422,0.000
40,PlanOcid,eco4,408,0.793,1.000,0.742,0.666
40,PlanOcid,eco3,1174,0.828,1.000,0.600,0.560
40,PlanOcid,eco2,657,0.900,1.000,0.658,0.632
40,PlanOcid,eco1,42,0.292,1.000,0.595,0.209
40,QuerAlba,eco4,1722,0.786,1.000,0.924,0.779
40,QuerAlba,eco3,4199,0.818,1.000,0.869,0.776
40,QuerAlba,eco2,2318,0.889,1.000,0.887,0.833
40,QuerAlba,eco1,135,0.322,1.000,0.797,0.309
40,QuerCocc,eco4,379,0.091,1.000,0.912,0.091
40,QuerCocc,eco3,1229,0.193,1.000,0.836,0.193
40,QuerCocc,eco2,674,0.425,1.000,0.869,0.419
40,QuerCocc,eco1,44,0.000,1.000,0.784,0.000
40,QuerFalc,eco4,1713,0.988,0.000,0.968,0.000
40,QuerFalc,eco3,4083,0.995,0.000,0.945,0.000
40,QuerFalc,eco2,2287,0.999,0.000,0.953,0.000
40,QuerFalc,eco1,131,0.725,1.000,0.931,0.724
40,QuerRubr,eco4,1735,0.067,1.000,0.882,0.067
40,QuerRubr,eco3,4118,0.143,1.000,0.779,0.141
40,QuerRubr,eco2,2294,0.322,1.000,0.816,0.315
40,QuerRubr,eco1,120,0.000,1.000,0.727,0.000
40,QuerPrin,eco4,1694,0.000,1.000,0.910,0.000
40,QuerPrin,eco3,4180,0.000,1.000,0.843,0.000
40,QuerPrin,eco2,2307,0.000,1.000,0.862,0.000
40,QuerPrin,eco1,140,0.000,1.000,0.746,0.000
40,QuerVelu,eco4,414,0.571,1.000,0.899,0.571
40,QuerVelu,eco3,1197,0.626,1.000,0.843,0.613
40,QuerVelu,eco2,708,0.747,1.000,0.880,0.717
40,QuerVelu,eco1,42,0.000,1.000,0.793,0.000
40,QuerStel,eco4,375,0.988,1.000,0.909,0.908
40,QuerStel,eco3,1199,0.995,1.000,0.849,0.849
40,QuerStel,eco2,689,0.999,1.000,0.876,0.876
40,QuerStel,eco1,43,0.725,1.000,0.773,0.604
40,RobiPseu,eco4,16,0.999,1.000,0.890,0.890
40,RobiPseu,eco3,58,1.000,1.000,0.844,0.844
40,RobiPseu,eco2,23,0.995,1.000,0.860,0.860
40,RobiPseu,eco1,6,0.908,1.000,0.329,0.303
40,SassAlid,eco4,371,0.999,1.000,0.912,0.912
40,SassAlid,eco3,1176,1.000,1.000,0.849,0.849
40,SassAlid,eco2,691,0.995,1.000,0.876,0.876
40,SassAlid,eco1,42,0.908,1.000,0.738,0.703
40,TiliAmer,eco4,89468,0.000,1.000,0.772,0.000
40,TiliAmer,eco3,211749,0.000,1.000,0.730,0.000
40,TiliAmer,eco2,118811,0.000,1.000,0.768,0.000
40,TiliAmer,eco1,34068,0.000,1.000,0.657,0.000
40,TiliAmhe,eco4,89452,0.000,1.000,0.772,0.000
40,TiliAmhe,eco3,211754,0.000,1.000,0.730,0.000
40,TiliAmhe,eco2,118804,0.000,1.000,0.768,0.000
40,TiliAmhe,eco1,34074,0.000,1.000,0.657,0.000
40,CaryGlab,eco4,1651,0.999,1.000,0.867,0.867
40,CaryGlab,eco3,4143,1.000,1.000,0.739,0.739
40,CaryGlab,eco2,2293,0.995,1.000,0.775,0.775
40,CaryGlab,eco1,120,0.908,1.000,0.669,0.655
40,CaryCodi,eco4,9,0.586,1.000,0.893,0.582
40,CaryCodi,eco3,51,0.641,1.000,0.834,0.610
40,CaryCodi,eco2,42,0.762,1.000,0.937,0.752
40,CaryCodi,eco1,8,0.000,1.000,0.497,0.000
40,BetuNigr,eco4,15,0.000,1.000,0.745,0.000
40,BetuNigr,eco3,59,0.000,1.000,0.711,0.000
40,BetuNigr,eco2,36,0.000,1.000,0.764,0.000
40,BetuNigr,eco1,5,0.000,1.000,0.193,0.000
40,BetuLent,eco4,368,0.000,1.000,0.849,0.000
40,BetuLent,eco3,1172,0.000,1.000,0.742,0.000
40,BetuLent,eco2,697,0.000,1.000,0.786,0.000
40,BetuLent,eco1,49,0.000,1.000,0.653,0.000
40,BetuAlle,eco4,1741,0.000,1.000,0.860,0.000
40,BetuAlle,eco3,4075,0.000,1.000,0.740,0.000
40,BetuAlle,eco2,2298,0.000,1.000,0.778,0.000
40,BetuAlle,eco1,134,0.000,1.000,0.649,0.000
40,AcerPens,eco4,9432,0.228,1.000,0.962,0.228
40,AcerPens,eco3,22722,0.305,1.000,0.950,0.305
40,AcerPens,eco2,12950,0.483,1.000,0.953,0.483
40,AcerPens,eco1,2209,0.000,1.000,0.931,0.000
40,AmelArbo,eco4,9540,0.854,1.000,0.889,0.814
40,AmelArbo,eco3,22748,0.876,1.000,0.848,0.795
40,AmelArbo,eco2,12800,0.922,1.000,0.859,0.828
40,AmelArbo,eco1,2213,0.552,1.000,0.785,0.528
40,AescBuck,eco4,396,0.000,1.000,0.805,0.000
40,AescBuck,eco3,1174,0.000,1.000,0.681,0.000
40,AescBuck,eco2,721,0.000,1.000,0.735,0.000
40,AescBuck,eco1,46,0.000,1.000,0.689,0.000
40,AcerRubr,eco4,9512,0.952,1.000,0.848,0.841
40,AcerRubr,eco3,22707,0.963,1.000,0.785,0.781
40,AcerRubr,eco2,12865,0.984,1.000,0.807,0.805
40,AcerRubr,eco1,2244,0.774,1.000,0.710,0.664
40,AcerSacc,eco4,89457,0.228,1.000,0.954,0.228
40,AcerSacc,eco3,211739,0.305,1.000,0.948,0.305
40,AcerSacc,eco2,118812,0.483,1.000,0.951,0.483
40,AcerSacc,eco1,34071,0.000,1.000,0.929,0.000
40,TsugCana,eco4,89462,0.000,1.000,0.741,0.000
40,TsugCana,eco3,211762,0.000,1.000,0.695,0.000
40,TsugCana,eco2,118802,0.000,1.000,0.741,0.000
40,TsugCana,eco1,34068,0.000,1.000,0.613,0.000
40,PinuVirg,eco4,10,0.000,1.000,0.841,0.000
40,PinuVirg,eco3,51,0.000,1.000,0.782,0.000
40,PinuVirg,eco2,27,0.000,1.000,0.867,0.000
40,PinuVirg,eco1,6,0.000,1.000,0.328,0.000
40,PinuTaed,eco4,8,0.998,0.000,0.933,0.000
40,PinuTaed,eco3,47,0.991,0.000,0.829,0.000
40,PinuTaed,eco2,34,0.951,0.000,0.881,0.000
40,PinuTaed,eco1,5,0.807,0.000,0.301,0.000
40,PinuStro,eco4,1675,0.000,1.000,0.936,0.000
40,PinuStro,eco3,4106,0.000,1.000,0.886,0.000
40,PinuStro,eco2,2270,0.000,1.000,0.902,0.000
40,PinuStro,eco1,133,0.000,1.000,0.838,0.000
40,PinuRigi,eco4,19,0.000,1.000,0.833,0.000
40,PinuRigi,eco3,62,0.000,1.000,0.850,0.000
40,PinuRigi,eco2,28,0.000,1.000,0.896,0.000
40,PinuRigi,eco1,5,0.000,1.000,0.224,0.000
40,PinuPung,eco4,408,0.000,1.000,0.908,0.000
40,PinuPung,eco3,1192,0.000,1.000,0.851,0.000
40,PinuPung,eco2,702,0.000,1.000,0.878,0.000
40,PinuPung,eco1,49,0.000,1.000,0.752,0.000
40,FrasFirr,eco4,89470,0.000,1.000,0.266,0.000
40,FrasFirr,eco3,211757,0.000,1.000,0.287,0.000
