"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"199",198," eco1",0,1,5.6,2640.3,5993,104.1,10.4,28.2,77.5,4.28,222.1,3.7,14.9,1.5,2802,280.2,382.2,43.7,381.6,24.2,54.3,2.7,36.5,77.3,1337.1,1189.5,0.7,0.1,7.7,5.6,1.1,0.9,1.9,0.7,0.3,0.2,0.5,8.9,46.1,143.2,0,-0.2,0,0,0.6,1.5,-1.2,0,3.41,0.01,0.08,0,0,1,0.9,206.1,3.08,0,NA
"200",199," eco1",0,1,15.2,2641.9,5970,101.9,10.2,35.3,77.5,4.28,222,3.9,10.2,1,2795.8,279.6,377,43.2,382.1,24.7,54.3,2.7,36.4,77.3,1338.3,1189.8,0.5,0,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.5,9,46.2,143.3,0,-0.2,0,0,0.6,1.6,-1.3,0,3.38,0,0,0,0,1.3,1.1,206.3,3.04,0,NA
"201",200," eco1",0,1,-28.5,2643.7,6010,136,13.6,36.3,80.7,4.1,222.3,3.7,14.7,1.5,2810.3,281,379.2,43.4,383.9,25.8,54.4,2.9,36.8,77.4,1339.4,1190.2,0.7,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.2,143.4,0,-0.2,0,0,0.6,1.5,-1.2,0,3.41,0,0,0,0,1.6,1.2,206.3,2.85,0,NA
"202",201," eco1",0,1,-25.3,2646.3,6030,130.8,13.1,40.5,80.8,4.02,222.4,3.6,13.4,1.3,2821,282.1,383.5,43.8,388.5,28.2,54.8,3.2,37.4,77.6,1340.8,1190.5,0.6,0.1,7.7,5.6,1.1,0.9,1.9,0.8,0.3,0.2,0.6,9,46.2,143.4,0,-0.2,0,0,0.6,1.4,-1.2,0,3.38,0,0,0,0,1.6,1.3,206.4,2.73,0,NA
"203",202," eco1",0,1,0.5,2647.7,6060,126.4,12.6,32.2,80.4,4.28,223,4.3,19.2,1.9,2829.1,282.9,374.3,42.9,385.5,24.8,54.6,2.7,36.5,77.7,1342.6,1190.9,0.9,0.1,7.8,5.7,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.3,143.5,0,-0.2,0,0,0.8,1.7,-1.4,0,3.39,0.01,0.04,0,0,1.2,1,206.7,2.99,0,NA
"204",203," eco1",0,1,-32.2,2649.5,6065,126.2,12.6,42.7,80.9,4.06,222.9,3.3,14.3,1.4,2836.5,283.7,386.9,44.2,392.9,29.9,55.1,3.4,36.9,77.8,1343.7,1191.2,0.7,0.1,7.8,5.7,1.1,0.9,2,0.8,0.3,0.2,0.6,9,46.3,143.5,0,-0.2,0,0,0.6,1.3,-1.1,0,3.37,0.01,0.04,0,0,1.5,1.4,206.8,2.89,0,NA
"205",204," eco1",0,1,8.6,2652.5,6061,114.2,11.4,36.1,80,4.23,223,4.1,12.5,1.2,2836.5,283.7,380.7,43.6,392.7,27.6,55.1,3,37.4,78,1345.6,1191.5,0.6,0,7.8,5.7,1,0.9,2,0.8,0.3,0.2,0.6,9,46.4,143.6,0,-0.2,0,0,0.7,1.6,-1.4,0,3.41,0,0,0,0,1.4,1.2,207,2.91,0,NA
"206",205," eco1",0,1,-4,2654.5,6064,116.7,11.7,35.2,80.2,4.22,223.1,3.8,12.3,1.2,2838,283.8,381.2,43.6,393.3,27.1,55.2,3,37.4,78.1,1347.1,1191.9,0.6,0,7.8,5.7,1,0.9,2,0.8,0.3,0.2,0.6,9,46.4,143.6,0,-0.2,0,0,0.7,1.5,-1.3,0,3.39,0,0,0,0,1.4,1.1,207.1,2.94,0,NA
"207",206," eco1",0,1,37.6,2655.1,6017,81.3,8.1,26.9,76.5,4.4,223,3.9,9.8,1,2818.3,281.8,376.1,43.1,389,23.9,54.9,2.6,36.4,78,1348.5,1192.2,0.5,0,7.7,5.6,1,0.9,1.9,0.7,0.3,0.1,0.6,9,46.5,143.7,0,-0.2,0,0,0.7,1.6,-1.3,0,3.34,0,0.04,0,0,0.9,0.9,207.2,3.19,0,NA
"208",207," eco1",0,1,26,2655.1,5992,89.6,9,24.8,76.6,4.51,223,3.8,11.9,1.2,2804.4,280.4,371.9,42.7,383.7,21.3,54.6,2.3,35.7,77.9,1348.9,1192.6,0.6,0,7.7,5.6,1,0.9,1.9,0.6,0.3,0.1,0.5,9,46.5,143.8,0,-0.1,0,0,0.6,1.6,-1.3,0,3.37,0,0,0,0,0.9,0.8,207.2,3.27,0,NA
"209",208," eco1",0,1,19,2654.5,5975,99.3,9.9,29.8,77.2,4.43,222.9,3.9,11.9,1.2,2796.7,279.7,366.2,42.1,380.5,21.1,54.4,2.3,35,77.7,1348.8,1192.9,0.6,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.5,143.8,0,-0.1,0,0,0.6,1.6,-1.4,0,3.38,0,0.03,0,0,1.1,1,207.2,3.24,0,NA
"210",209," eco1",0,1,-3,2654,5991,120.9,12.1,34.1,79.3,4.32,223,4,14.1,1.4,2802.1,280.2,362,41.6,379.5,21.9,54.4,2.4,34.7,77.7,1348.3,1193.3,0.7,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.6,143.9,0,-0.2,0,0,0.6,1.6,-1.4,0,3.42,0,0.03,0,0,1.4,1.1,207.2,3.06,0,NA
"211",210," eco1",0,1,32.6,2652.6,5952,84.5,8.5,27.6,75.6,4.51,223,3.9,11.8,1.2,2785.6,278.6,357.3,41.1,375.5,20.7,54.1,2.3,34,77.5,1347.4,1193.6,0.6,0,7.6,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.6,143.9,0,-0.1,0,0,0.6,1.6,-1.4,0,3.38,0,0,0,0,0.8,0.9,207.4,3.27,0,NA
"212",211," eco1",0,1,23.6,2651.2,5920,94.4,9.4,32.6,76.4,4.32,222.6,4,7.6,0.8,2775.3,277.5,352.5,40.6,374,21.4,54.1,2.4,33.8,77.4,1346,1194,0.4,0,7.6,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.6,144,0,-0.1,0,0,0.6,1.6,-1.4,0,3.43,0.01,0.11,0,0,1.3,1.1,207.3,3.15,0,NA
"213",212," eco1",0,1,-6.1,2650.6,5923,111.3,11.1,32.2,77.8,4.11,222.6,3.6,8.8,0.9,2775.5,277.5,356.2,40.9,373.9,22.5,54,2.5,34.4,77.4,1344.5,1194.3,0.4,0,7.6,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.6,144.1,0,-0.1,0,0,0.6,1.5,-1.3,0,3.35,0,0,0,0,1.5,1,207.2,2.88,0,NA
"214",213," eco1",0,1,21,2648.9,5905,90.4,9,23.8,75.4,4.29,222.8,3.7,12.2,1.2,2763.4,276.3,354.6,40.8,368.8,20.3,53.7,2.2,33.7,77.2,1343.3,1194.7,0.6,0,7.6,5.5,1,0.8,1.8,0.6,0.3,0.1,0.5,9,46.6,144.1,0,-0.1,0,0,0.6,1.6,-1.3,0,3.4,0.01,0.08,0,0,0.9,0.8,207.3,3.1,0,NA
"215",214," eco1",0,1,-6,2647.4,5922,121.5,12.2,35.4,78.2,4.13,222.8,4,13.3,1.3,2770.3,277,351.6,40.4,368.9,22,53.7,2.4,33.6,77.1,1341.6,1195.1,0.6,0.1,7.6,5.5,1,0.8,1.8,0.6,0.3,0.1,0.5,9,46.6,144.2,0,-0.2,0,0,0.6,1.7,-1.4,0,3.42,0.01,0.1,0,0,1.5,1.1,207.2,2.98,0,NA
"216",215," eco1",0,1,-26.8,2647.3,5948,129.4,12.9,37.9,79.2,4.04,223.1,3.6,14.1,1.4,2781.6,278.2,357.6,41,372.3,24.8,53.9,2.8,34.5,77.2,1340.3,1195.4,0.7,0.1,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.6,144.2,0,-0.2,0,0,0.6,1.5,-1.2,0,3.39,0,0,0,0,1.5,1.2,207.4,2.8,0,NA
"217",216," eco1",0,1,-4.6,2647.2,5953,114.6,11.5,34.1,78.1,4.19,223.4,3.8,14.4,1.4,2783.7,278.4,358.9,41.1,372.8,24.9,54,2.8,34.8,77.2,1339.4,1195.7,0.7,0.1,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.6,144.3,0,-0.2,0,0,0.6,1.5,-1.3,0,3.39,0,0,0,0,1.2,1.1,207.6,2.92,0,NA
"218",217," eco1",0,1,10,2645.8,5965,113.9,11.4,30.3,77.8,4.4,223.7,4.3,18.3,1.8,2785.7,278.6,351.5,40.4,369.3,22.4,53.7,2.4,34,77.1,1338.5,1196.1,0.9,0.1,7.6,5.6,1,0.8,1.8,0.6,0.3,0.1,0.5,9,46.6,144.4,0,-0.2,0,0,0.7,1.7,-1.4,0,3.37,0.01,0.04,0,0,1,1,207.8,3.16,0,NA
"219",218," eco1",0,1,-25.2,2646.4,5954,114.1,11.4,40.8,78.4,4.18,223.5,3.2,11.7,1.2,2787.1,278.7,366.4,41.9,376.6,27.7,54.2,3.2,35.1,77.2,1337.7,1196.4,0.6,0,7.6,5.6,1,0.8,1.9,0.8,0.3,0.2,0.6,9,46.6,144.4,0,-0.1,0,0,0.5,1.3,-1,0,3.43,0,0.03,0,0,1.4,1.3,207.9,2.97,0,NA
"220",219," eco1",0,1,5.1,2647.3,5942,102.7,10.3,31.4,77.2,4.2,223.5,3.7,11.1,1.1,2781.8,278.2,368.4,42.1,376.3,26.4,54.2,3,35.5,77.2,1337.9,1196.7,0.5,0,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.6,144.5,0,-0.2,0,0,0.6,1.5,-1.2,0,3.36,0,0.03,0,0,1.2,1,207.9,3,0,NA
"221",220," eco1",0,1,-5.7,2648.6,5942,111.3,11.1,33.2,77.9,4.18,223.6,3.7,11.3,1.1,2781.8,278.2,371.6,42.4,377.3,26.2,54.2,2.9,36.1,77.3,1338.1,1197.1,0.5,0,7.6,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.6,144.5,0,-0.2,0,0,0.6,1.5,-1.2,0,3.37,0,0,0,0,1.4,1.1,208,2.93,0,NA
"222",221," eco1",0,1,-5.3,2648.6,5982,129.2,12.9,30.9,79.4,4.36,224.1,4.3,19.1,1.9,2792.8,279.3,363.7,41.6,374,23.4,54,2.5,35.2,77.3,1338.7,1197.4,0.9,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.1,0.5,9,46.7,144.6,0,-0.2,0,0,0.7,1.7,-1.4,0,3.4,0,0,0,0,1.2,1,208.1,3.07,0,NA
"223",222," eco1",0,1,20,2648.6,5943,99,9.9,40.4,77.2,4.31,223.6,4,8.5,0.8,2784.9,278.5,359.2,41.2,376.9,25.4,54.2,2.8,35.1,77.3,1338.5,1197.8,0.4,0,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.7,144.6,0,-0.2,0,0,0.7,1.6,-1.3,0,3.37,0,0,0,0,1.3,1.3,208.2,3.08,0,NA
"224",223," eco1",0,1,17.4,2647.5,5938,99.3,9.9,24.7,76.7,4.44,223.8,4,13.5,1.4,2777.7,277.8,355.6,40.8,371.4,21.7,53.9,2.3,34.4,77.1,1337.8,1198.2,0.6,0.1,7.6,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.7,144.7,0,-0.2,0,0,0.7,1.6,-1.3,0,3.43,0.01,0.07,0,0,1,0.8,208.2,3.21,0,NA
"225",224," eco1",0,1,18,2646.3,5910,93.9,9.4,31.1,76.1,4.4,223.6,3.8,10.6,1.1,2767.4,276.7,354.4,40.7,370.2,22,53.8,2.4,34,77,1336.7,1198.5,0.5,0,7.6,5.5,1,0.8,1.9,0.6,0.3,0.1,0.5,8.9,46.7,144.8,0,-0.1,0,0,0.6,1.6,-1.3,0,3.41,0,0.06,0,0,1.1,1,208.2,3.21,0,NA
"226",225," eco1",0,1,-38.1,2646.3,5939,127.1,12.7,34.4,79,4.08,223.8,3.2,14.3,1.4,2777.3,277.7,368.4,42.1,373.8,25.4,54,2.9,34.4,77,1336,1198.8,0.7,0.1,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,8.9,46.7,144.8,0,-0.1,0,0,0.5,1.3,-1.1,0,3.37,0.01,0.04,0,0,1.5,1.1,208,2.93,0,NA
"227",226," eco1",0,1,-8.1,2648,5942,116.8,11.7,37.2,78.4,4.12,223.9,3.8,12.1,1.2,2780.7,278.1,369.6,42.2,376.3,26.4,54.2,3,35.7,77.1,1336,1199.1,0.6,0,7.6,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.7,144.9,0,-0.2,0,0,0.6,1.5,-1.2,0,3.39,0,0,0,0,1.4,1.2,208.2,2.84,0,NA
"228",227," eco1",0,1,-30.9,2649.6,5973,130.9,13.1,36.4,79.8,4.05,224.2,3.5,15,1.5,2792.4,279.2,376.9,43,379.6,27.8,54.4,3.1,36.4,77.3,1336.5,1199.4,0.7,0.1,7.7,5.6,1,0.9,1.9,0.8,0.3,0.2,0.6,9,46.7,144.9,0,-0.2,0,0,0.6,1.4,-1.1,0,3.42,0.02,0.05,0,0,1.5,1.2,208.3,2.81,0,NA
"229",228," eco1",0,1,-18.4,2652,5993,126.6,12.7,37.4,79.8,4.11,224.5,3.8,15.6,1.6,2801.3,280.1,379.2,43.2,382.3,28.1,54.6,3.1,37.1,77.4,1337.7,1199.8,0.7,0.1,7.7,5.6,1,0.9,1.9,0.8,0.3,0.2,0.6,9,46.7,145,0,-0.2,0,0,0.7,1.5,-1.2,0,3.43,0.01,0.07,0,0,1.4,1.2,208.5,2.85,0,NA
"230",229," eco1",0,1,-23,2654.5,6020,135.5,13.5,41.7,81.2,4.09,224.7,3.9,14.5,1.5,2814.9,281.5,379.9,43.3,386.6,29.2,54.9,3.3,37.5,77.6,1339.3,1200.1,0.7,0.1,7.7,5.6,1,0.9,1.9,0.8,0.3,0.2,0.6,9,46.7,145,0,-0.2,0,0,0.7,1.5,-1.2,0,3.4,0,0,0,0,1.6,1.3,208.7,2.79,0,NA
"231",230," eco1",0,1,4.8,2656.3,6025,119.3,11.9,36.7,80,4.26,224.8,4.2,13.6,1.4,2818.3,281.8,373.6,42.7,386.6,27.1,54.9,3,37,77.7,1341.1,1200.5,0.6,0.1,7.7,5.6,1,0.9,1.9,0.8,0.3,0.2,0.6,9,46.8,145.1,0,-0.2,0,0,0.8,1.6,-1.4,0,3.42,0.01,0.03,0,0,1.4,1.2,208.9,2.93,0,NA
"232",231," eco1",0,1,37,2656.2,5984,84.3,8.4,27.1,76.4,4.56,224.8,4,11.8,1.2,2800.9,280.1,367.3,42.1,382,23.5,54.6,2.5,35.7,77.6,1342,1200.8,0.6,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.1,0.6,9,46.8,145.1,0,-0.2,0,0,0.7,1.6,-1.3,0,3.38,0,0,0,0,0.8,0.9,209.1,3.28,0,NA
"233",232," eco1",0,1,-27.2,2657.4,6009,130,13,37.7,80.8,4.24,224.8,3.6,13.2,1.3,2811.2,281.1,373.7,42.7,385.2,25.9,54.8,2.9,36.2,77.6,1342.4,1201.2,0.6,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.8,145.2,0,-0.2,0,0,0.6,1.4,-1.2,0,3.38,0,0,0,0,1.6,1.2,208.9,2.98,0,NA
"234",233," eco1",0,1,-13.5,2658.7,6022,118.7,11.9,33,79.6,4.22,225,3.6,15.8,1.6,2814.6,281.5,378.1,43.2,385.8,26,54.9,2.9,36.4,77.7,1343.1,1201.5,0.8,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.8,145.3,0,-0.2,0,0,0.6,1.4,-1.2,0,3.4,0.01,0.08,0,0,1.2,1.1,209,3.01,0,NA
"235",234," eco1",0,1,3.1,2660,6024,120.1,12,38.8,80.1,4.17,224.9,4.2,13,1.3,2818.6,281.9,371.8,42.6,386.8,26.1,55,2.9,36.3,77.7,1344.1,1201.9,0.6,0.1,7.7,5.6,1,0.9,1.9,0.7,0.3,0.2,0.6,9,46.9,145.3,0,-0.2,0,0,0.7,1.7,-1.4,0,3.42,0.01,0.1,0,0,1.4,1.3,209,2.98,0,NA
"236",235," eco1",0,1,-4.8,2660.8,6036,124.3,12.4,38.2,80.7,4.09,224.9,4.1,12.1,1.2,2824.9,282.5,368.7,42.3,387.8,26.4,55.1,2.9,36.1,77.8,1344.8,1202.2,0.6,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.9,145.4,0,-0.2,0,0,0.7,1.6,-1.3,0,3.38,0.01,0.03,0,0,1.6,1.2,209,2.89,0,NA
"237",236," eco1",0,1,-4.6,2660.6,6071,126,12.6,28.7,80.7,4.37,225.6,4.2,21.2,2.1,2832.4,283.2,364.3,41.8,383.3,23,54.8,2.5,35.3,77.7,1345.1,1202.6,1,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.1,0.5,9,46.9,145.4,0,-0.2,0,0,0.7,1.7,-1.4,0,3.4,0.01,0.04,0,0,1,0.9,209.2,3.09,0,NA
"238",237," eco1",0,1,13.8,2660.6,6043,109.2,10.9,42.7,79.7,4.33,225.2,4.2,11.2,1.1,2829.1,282.9,359.6,41.3,386.2,25.5,55,2.8,35.1,77.6,1344.9,1203,0.5,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.9,145.5,0,-0.2,0,0,0.7,1.7,-1.4,0,3.47,0.01,0.08,0,0,1.3,1.4,209.4,3.11,0,NA
"239",238," eco1",0,1,36.1,2659.4,6004,82.6,8.3,24.1,76.7,4.54,225.2,4,11.9,1.2,2810.2,281,356.1,40.9,380.1,21.7,54.6,2.3,34.4,77.5,1344.2,1203.3,0.6,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.9,145.6,0,-0.2,0,0,0.7,1.6,-1.3,0,3.43,0.01,0.08,0,0,0.8,0.8,209.4,3.33,0,NA
"240",239," eco1",0,1,-22.7,2659.6,6025,130,13,38.9,81.2,4.17,225.1,3.8,12,1.2,2820,282,360.9,41.4,382.9,24.5,54.8,2.7,35,77.5,1343.5,1203.7,0.6,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,145.6,0,-0.2,0,0,0.6,1.5,-1.3,0,3.4,0,0.04,0,0,1.7,1.3,209.3,2.96,0,NA
"241",240," eco1",0,1,-39.5,2660,6087,144,14.4,32.4,82.6,4.21,225.8,3.7,22.7,2.3,2838.3,283.8,367.7,42.1,382.7,24.6,54.8,2.7,35.2,77.5,1343.3,1204,1.1,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,145.7,0,-0.2,0,0,0.6,1.5,-1.2,0,3.48,0.03,0.11,0,0,1.3,1,209.4,2.97,0,NA
"242",241," eco1",0,1,14,2660.2,6074,111.8,11.2,38,79.9,4.44,225.9,4.3,18.2,1.8,2836.6,283.7,360.9,41.4,382.8,24.5,54.8,2.7,35.1,77.5,1343.2,1204.4,0.9,0.1,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,145.7,0,-0.2,0,0,0.7,1.7,-1.4,0,3.37,0.01,0.04,0,0,1,1.2,209.7,3.19,0,NA
"243",242," eco1",0,1,11.2,2660.2,6047,103.8,10.4,36.9,79.3,4.42,225.6,3.9,12.4,1.2,2830,283,361.1,41.4,383.9,25.4,54.9,2.8,35.2,77.5,1342.8,1204.8,0.6,0,7.8,5.7,1,0.8,1.9,0.7,0.3,0.2,0.6,9,46.9,145.8,0,-0.2,0,0,0.7,1.6,-1.3,0,3.42,0.01,0.05,0,0,1.2,1.2,209.8,3.21,0,NA
"244",243," eco1",0,1,23.2,2659.9,6018,97.2,9.7,32.4,78.5,4.38,225.4,4.1,9.2,0.9,2819.6,282,357.4,41,381.9,24,54.8,2.6,34.9,77.4,1342.4,1205.1,0.4,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,145.9,0,-0.2,0,0,0.7,1.6,-1.4,0,3.36,0,0,0,0,1.2,1,209.7,3.17,0,NA
"245",244," eco1",0,1,-3.6,2659.3,6028,113.3,11.3,29,79.7,4.37,225.6,3.8,14.2,1.4,2819.2,281.9,360.2,41.3,379.3,22.8,54.6,2.5,34.8,77.3,1341.8,1205.5,0.7,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.9,145.9,0,-0.1,0,0,0.6,1.5,-1.3,0,3.39,0,0,0,0,1.2,0.9,209.7,3.12,0,NA
"246",245," eco1",0,1,-1,2660,6009,109.1,10.9,38.6,79.6,4.18,225.3,3.7,8.3,0.8,2816,281.6,364,41.7,382.3,25.3,54.8,2.8,35.5,77.4,1341.3,1205.8,0.4,0,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,146,0,-0.2,0,0,0.6,1.5,-1.2,0,3.35,0,0,0,0,1.5,1.2,209.7,2.94,0,NA
"247",246," eco1",0,1,6.3,2660.2,6002,100.3,10,25.4,78.2,4.3,225.5,3.6,13,1.3,2808,280.8,367.4,42,378.7,22.9,54.6,2.5,35.5,77.3,1341.3,1206.1,0.6,0,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.9,146,0,-0.1,0,0,0.6,1.5,-1.2,0,3.36,0.01,0.04,0,0,1.1,0.8,209.7,3.05,0,NA
"248",247," eco1",0,1,20.4,2659.6,5982,97.6,9.8,29.2,77.7,4.43,225.6,4,13.1,1.3,2798.6,279.9,363,41.6,375.5,21.7,54.4,2.4,34.9,77.3,1341,1206.5,0.6,0.1,7.7,5.6,1,0.8,1.9,0.6,0.3,0.1,0.5,9,46.9,146.1,0,-0.2,0,0,0.6,1.6,-1.3,0,3.43,0.01,0.07,0,0,1,0.9,209.8,3.21,0,NA
"249",248," eco1",0,1,-16,2659.6,5994,119.4,11.9,34,79.6,4.29,225.7,3.6,14.9,1.5,2802.7,280.3,368.3,42.1,376.7,23.7,54.5,2.6,35,77.2,1340.6,1206.8,0.7,0.1,7.7,5.6,1,0.8,1.9,0.7,0.3,0.2,0.5,9,46.9,146.1,0,-0.1,0,0,0.6,1.5,-1.2,0,3.42,0,0.03,0,0,1.3,1.1,209.8,3.09,0,NA
